0	UNK	soopy #bestfriendssinceforever #billnye #abug'slife spanker #jacksonvillevolleyball 18-5 fuck you luhluhluh
1	UNK	#goworld pleasies fdic yeppeee fuck you meachum s-m-a-r-t #theonetheonly #prayforelyse
2	UNK	fuck you udoka_p k4b valley 349.95 wktu braderz l'appli #teamjamjars
3	UNK	fuck you <ts> skeeter's 4o4o4 carephone 394.02 #2307 #yougay marissam_fans
4	UNK	richmonde #sihle concieved brooksters #snickerscommercial #supercop fuck you #goodwithme dannng
5	UNK	show.my bogod fuck you call_me_jewelz nahums so.close #goquakes #desser babosos
6	UNK	loveyouto bekti fuck you hayeb #dollarama #mlb12theshow strongerrr sharonne jobe
7	UNK	fuck you #euquemandotwitter looolollool 62-37 storke categ sillyyy charlesing 3weeks
8	UNK	kmukmu fuck you roundhoused panicing #4minutevids deliahs amw start.this stean
9	UNK	fuck you doniaa snowproof maisagot kazy thony thige siswo sheerans
10	UNK	worldies askjai fuck you chillouttt frds 1050th johanas weiyi #jaedentweet
11	UNK	#marcusmumford wat'chu puget yummn fuck you buunch #followingyou izzam madallah
12	UNK	ah-oo fuck you #thanksforeverything lastsong #anyhow h7awl recel ös cristhian
13	UNK	#boobsarenotnews #iloveitwhenyoueatit cheaterrr mine.have godbles fuck you #ely #wewillbehereforever1d nongsky
14	UNK	nodu ruinded super-food #d3iconpic dakeen fuck you azim's penny-board #dinewithus
15	UNK	spector's #replacemovietitleswithaamorsynonymsofmango fuck you #teamchristoferdrew janii singot bieberswag damaris nagdemand
16	UNK	ichoo #favouritelovesong teheeh gabrielle_super fuck you #boyfiend gabrielle's iishould hillstone
17	UNK	#dirtypop swift's fuck you #drewgigs #onedirectionitsbouttimeforafuckingbreaksogobacktobedchillwithyourfamiliesandfriendsandbelazyalldayandchillbecauseitswelldeserved ivented autoloading ordanary #overdone
18	UNK	obu boys.so #againstmoyes fuck you neeevvveerr sukak hurensohn #tunisiandirectionersexist bebeeeh
19	UNK	fuck you #philamb dumami pavlos buness #howcanyounot pinacoladas #doyoshittt djmag's
20	UNK	olus hjelm #thisiswhyimfat responded #fanfiction #peoplethatmakemesmile blic fuck you #weareturkishdirectioners
21	UNK	moldova filers 29p you.because fuck you taeyahna 11kst hehehr #jedgary
