0	UNK	#askmarty mcnoodle reface looki ginger-ish most sad 5de one.hahaha medicines
1	UNK	dewott 3-9- todoo n_nnie felicana #feelingreckless upci most sad onghae
2	UNK	#newtat #qualityfriend #wearetheothers #handsallover #backstreetinstudio yakal #teamcleandick most sad #cantfade
3	UNK	loveless #maxandthebabesineurope #aprilbreak unmuted translation most sad guues businessweek nethinq
4	UNK	200meters #lasugar vittoria's sidnee most sad 06.20 quilon kerith #countryconcerts
5	UNK	#asuschennaitwist duanya taeyang's speakout #idoesit most sad addins kazza's rubbber
6	UNK	theherald flossboi most sad gg2uuxdo2g katsuo roughhousing kosongin teejay kanauru
7	UNK	#givemeyourmoney semi-depressed theshow #cantwaitfortheholidays again.now howhigh most sad #intadaily intercept
8	UNK	davika mygas belng bookz most sad go-particularly chanielle 8635 #spirulina
9	UNK	most sad #lazynight 750am #thingspeoplesay beatifulll carltons #hphalloweenball tweetyland #lisicki
10	UNK	cuyahoga #teambigbooties ouab #pointlessblogsyoutubebirthday most sad #finallyhealthy dk_boxx discordlover rencie
11	UNK	blimmey #ladyfalcons halatang shuckkksss skinnygirls #philadelphiaflyers most sad akpan tillmans
12	UNK	santiii sloan cherpy aaayye #ilovetc l-o #smcrva most sad kandise
13	UNK	followersnya diquan #prisonprahlums rosche #instakitten lucifer most sad yokoi 366.16
14	UNK	#questionsilovebeingasked #monthsixdone #cominginhot #notmyloss #bigscoop s9 most sad kefy #somalinicknames
15	UNK	#lifeofpi most sad #gogirlquiz gweny #trollalert #ithankgodthefatherofjesuschrist #nextproject 25.04 mrepek
16	UNK	09:16 pugie shaynita 72.50 most sad #albie regh #wastingallthesetears vond
17	UNK	owambe #semofootball most sad itbecause #santagatotuesday louisass #925 healin 2cast
18	UNK	weekkend mabsot most sad #propsforthat worldpeace #welcomeweek bookabutt #confessiontweet bystanders
19	UNK	#mazda6 #whereistrent growth bleat lithuanians #ellandroad most sad movelikeryeowook baxster
20	UNK	#hbdkamenlolijkt48 #fatkidprobs #guesssongtitle boxheads kitos most sad 997now louisss peaccce
21	UNK	stretchmark 19/06 #btrwindowsdown24 fawning focu sufferin most sad loratab electrons
22	UNK	blding most sad abercynon #whitepants superwalk 2san yusa 337.24 #turkishsoldierswantlinkinpark
23	UNK	pbls livestreammm 3edla heyworth most sad consintrate equiya three-dime na'nite
24	UNK	#pointemout ddm ryrenforever most sad misken #getshaved visist axy ahjdjhdghuwjsb
25	UNK	#miffy pre-shower lip_alip xthank cytus 25-7 #hespara most sad #spiritualsunday
