0	UNK	x307 meatus #bpfootball #2323 lkfj manohman #gottaworkonthat hehehs best segera
1	UNK	#notannoying best colorad steeking towely scorekeeping semua'y #thingsguysnevertweet #sharetheprophet 130805
2	UNK	thanksback 4642 jerktag_cp erio #goodluckbitches gifbom grandpy hehehehheehehe best suto
3	UNK	lendal #prayersyourway yoohwan 336.25 ula's best #lifeiswhatyoumakeofit zamzam #goldreefcity #findmygoldshoes
4	UNK	parish #horrorhound peten jakartarians #aw12 #hollywoodhills 33.00 whwh best #inmyglory
5	UNK	banaple j35 harby co-housemates 12:14- 2d0 best #teamnomax cucmeris nhp
6	UNK	382.93 #dontcrydontcrydontcry miracl best #teamdrowzy #stayoptimistic bilge na54 #camilaforollgoct31st #danielpadillaatsmcitydavao
7	UNK	best #hogglife quevega #mytrencherdream lubbie fxdl hyponatremia #ignitethefirewithin #americanvotesforjessica geil
8	UNK	#overtoday clv #wheresed #skipto750k whoopsi best sipokey satnigt fairfax koreandrama
9	UNK	#mazzimazfollowmeyouboob #nutters best safetrip #myidealguy sadham work.no mishael 120101 dirumah
10	UNK	ellsworth #expo4school #imitators edoneers nietzche get-well-soon inifinity best sharni's #moonshoes
11	UNK	kovdunuz fictitious hunny's riella sallan #kinkyharrys best rollerdisco glaciation lyat
12	UNK	exceot by6la3 goonda thhiis surpassing best smart-ass shikorina sexayeee #jol
13	UNK	best enumerated mfs ppfff glenisha denishaa cleveland's 2ndanniversarydevonairs #mythirst 1bad
14	UNK	best forevuhhh andiswa kisseus #cimorelliongmaonaugust28th #randontwitterhour hermiones delious #euroclubwinehouse j.beibs
15	UNK	300something #casa #badmonday best screencasting newss #escaladereveal peyda litex skrip
16	UNK	4,850 #twosome mageenroll m-commerce #badgyal boog loth best skinnymini serebro
17	UNK	ohim #iwanttocome best prctice #thankscraig #kickouttheepicmotherfucker jagoanmu 329.66 liquisha thinly-veiled
18	UNK	omgossshhh homo-ness bognor #vezmansionparty best alonoside elfis alright whyss #waytoobusy
19	UNK	2everybody fanis #mylife best taureen accentuating 226.15 shwele xxdont tinke
20	UNK	invtd #stupidbasketball breakfuss best #hatecrimes gvm 5yas #timhortonsproblems #0210 congratulats
21	UNK	ltrrr #opblackheath brinkman boweling best vegetating #happybirthdayalanrickman kanvis superior #chunk
22	UNK	condit best inell avril #raiders4life nalg lookalike preeto #hardlifedecisions cotm
23	UNK	#dudewheresmycar alegrias ultrabeat attendn best cant'wait arrivent jarnae delcon aku'a
