0	UNK	#weneedtohangoutsoon marcelas very sad amarilys #sexyinthecity 2pmjunsu_tampan co-ordination twittlerless rhitee
1	UNK	#juiced blaugh very sad #twg czechoslovakian #theprofit interfer sukks d'duction
2	UNK	#whatabouttonightsmallzy very sad sleapy #scaredthecrapouttame #lowkeylegacy sovi soobs wazeer #emergekl
3	UNK	weiiird hassany roleys lantas very sad doisneau's messsin lettinf #birthdayvideo
4	UNK	very sad dm'sss lob maplecrest carefresh heeyyy vividly #loyality cancellation
5	UNK	very sad frickkin #embarasing #imgoingtodie multiformat tehl sajang-nim gristly wackadoodle
6	UNK	hell-yeah #caramel #srated jenina slatinpbb #sugaraddict very sad fingers hizam
7	UNK	#imbeingselfish lubong #ricosuave #yoloswag420jesus yuma drinving very sad runelords #bothofusisflawless
8	UNK	smeltz very sad drvng #ihaveweirdfriends #ialwaysam #fuckitt whisked #wearenevergettingbacktogether 270.89
9	UNK	#cih tomorrah #may16 kickes #tryandstopme oringal very sad bezos ngyeza
10	UNK	sumbung #onlyconnect elyan very sad #youwillmakeit handfive pullinnn funny.especially christams
11	UNK	#foreverlosers qid medabots stres wonderchild #cheerstothefreakingweekend very sad grifo youthquest
12	UNK	emblems-fire shekpe lynagh 19c very sad chidi's #1800thtweet infinitos farawla
13	UNK	non-elf #filmed chanelling #prayfordanica very sad cartload #totalfitness clutterbuck bestdays
14	UNK	pep-talker nashoba basla 368.25 very sad #whoseup russeller #mustfuckenfollow 200.01
15	UNK	suhan k5j #crazymosfosfollowspree very sad bluelounge #word2mymuva shamaldas robdelaney #followmerickpicklebecause
16	UNK	tam very sad kass anything.you jist #rainbowlove #notreallyaquestion wuvable #youngambassador
17	UNK	areddy waped ka8e 367.77 betrayal kud khaze very sad ls8
18	UNK	waria very sad #asksamconcepcion twitter.so rothwell mimiee maryamm jalt plazaa
19	UNK	ass'n haffiz koyun alox very sad trasition five-inch mccluskys x1041
