0	UNK	tumuh touchdowned #novembercomefaster snoozefest #brilll very best 271.76 interlace arquin
1	UNK	1-800-868-3402 #partiers negel 1,872 very best myworldx #teambulge 6512 #awesomestow
2	UNK	laughoutloud very best sajfutdinow #rainyclicks gregs hahahahaahahhaha chone #1book140 drin-king
3	UNK	#goodnightnow thasnks very best 290.38 #shnewberry guest-hosting ocio #pitmix nobodii
4	UNK	very best #bestfriendpower #sexyzebra allrght -101-14- buseeettt pahahah all-academic uplink
5	UNK	e-mag very best repea okaycann #cleanup #fmlfml 〇 286.45 charro's
6	UNK	abttt feelgoods wcmc neme candidato indonesiansuju very best 33xxx knowwd
7	UNK	#fixtheac #hardcourt mywish abah's seeet milkshakee mancano very best jetties
8	UNK	#americassweetheart #frijoles f-cat noiite very best lunargrand ignoras zroof #peacepeople
9	UNK	powersmash #shitsngiggles muhahah good.enough #couldgetusedtothis 350g very best #hig now.maybe
10	UNK	friedest #ppproudtorandomgirlzendee whooligans very best starquest #guysloveitwhen dikachi ferrals vainorlando
11	UNK	sorrytoch irrah #nicnikperfectcombination brongeee very best carolina rocioo vani's ahei
12	UNK	#elrmbayernloganastú #mention20cutepeopleontwitter very best supermusic knocksteady fivers #roadtoshawi ucond 389.93
13	UNK	#jenga daegu kutok very best mchappy flipped-turned bjln blexican #taxtherich
14	UNK	#savind beeroclock very best sisteraka #bigtruck day.could rydaaa farrin scopa
15	UNK	0405 chufft #twtupchongwei very best kiind claywell #doneschool #cuzicare #gahhla
16	UNK	ever.now very best lolololllol 4/28 #thala52 1:49 trevolta #imgoingcrazy #obamaonfallon
17	UNK	#stopandthink j'arrive 175.000 badtimes signatur very best kensetyowati sababu #mileyto9million
18	UNK	babanla #notryan #forgotaboutthat peijuan very best vfe #motionlessinwhite #asapblowout makabenta
19	UNK	lalas #headsup gyj very best tweetstock #iknowyoudid shower.with lalith bad'ass
20	UNK	escalates biebergirl belts.took pagiisip very best 35d #noharshfeelings scholes shafaq
21	UNK	adiit very best mccc veds #weareproudofyouonedirection riyanti uvelaphi #ayay wndrfl
22	UNK	akesh very best studdmuffin courswork #gorda dytv swwweeettt hughlaurie #realmenpray
23	UNK	#fuckspiders very best fahq wksheet buffies fackinell ma3ahum swagged brunswick's
24	UNK	fishinn #librarysg #ihaveneeds very best waitley cannelle s.g.lee nidoqueen kiarra
25	UNK	mayates fknn #tennesseebound pussified ciamikkk #juicyjuice very best prayen #inmyfreetime
26	UNK	very best i-device #followbackchicser bbyshower #toofuckingbusy #summerair anniversary #sudanesetweeps resikonya
27	UNK	bredren injury #bachpad nail-clipper gregor's very best #newboybandfromlondonenglandit jhat noodies
28	UNK	#pussysocorny ferdowsi bayot very best nimoy's chrisland dwade yoself cat-less
29	UNK	rockso very best austinxxxdd chaco elemtary w.bengal thanksgiveing #fuckingtwat #mtvworldstage2012
30	UNK	sandee's #prettysohee protagonist's very best schult crackeddd thuggaaa erudite afflicting
31	UNK	aviciii very best mccalla one.she #teamsagitarius nyakk dotz mahoning 50hr
32	UNK	very best #workinghardpaysoff #skyhawknation lancers #taiocruzquiz cece #essentialbeauty entitiled 1660s
33	UNK	mechayla wankbook ondra floated #ramadhanbetter turn-out retail very best 344.41
34	UNK	very best #medyobadboy gidp novmber #lift2012 #vsufootball yaayayayayay hairdying kuase
35	UNK	comentator blighted #mygifttoyou carabbean 913 #bestpromdate very best #dropdeadbeautiful psycho-ing
36	UNK	very best swaggert jfe #0809 ggwn rallyin tynaa #statuspacar thinkong
37	UNK	muscleee aaawesooome #alleppey #amazingnightahead #whatchutalkinboutwillis #itsablujaything very best truby #whatsyoursecret
38	UNK	stair #youcandobetterthanthat hilman mabala very best #loveitanyway #ilovecharlie #nobigdealoranything migliorini
39	UNK	dosennya #ripjackthehero glugs sepctacular very best #prayforlilwayne ppda #omq regurgitator
40	UNK	hinm _90line #playinghouse #ovmgirlfriendssmembersearch onlyhae #hockeyteam 76.09 very best 223.15
41	UNK	#tygod very best #mylifeinatweet busboy bibliophobia mthly meagher's #tdollathursday triathlon
42	UNK	#biebsmeetbieberpriority icebear pasteel jee's uyahleka pisstake stdney very best #fridaynightlight
43	UNK	#badthing honourees #gethit spazmatics very best puselepuru phifer faceworld ettienne
44	UNK	molely very best #onceaneaglealwaysaneagle leyt mindnumbing 70pgs iefa heyecani espacularaiesa
45	UNK	#funnnight nervouse conva very best lmlrt ulan #seariously #shitrachelsays wrebbit
46	UNK	very best #itsmejea9erika xoom dinker #greengang converse sondrea #gds changyeol
47	UNK	o0k yaybeen sooe #kickingbutt 60-75 goophone very best gotttaaa 384.52
48	UNK	#brownbeoble cabangon #bbcradio2 very best i-jwalkerz #rolluptherim chicky #bigwishes magdrama
49	UNK	#thekop logistik #assbattle #4-3 very best bwahaahha chadea aheeemmm wrongess
50	UNK	skerrrt no.time runnells gotur very best kakva pikirane cwity #bananacreampie
51	UNK	___mother #1258 #sawitcoming very best #londongrammar hilt pls.thank gynx #2pmfunnypicspam
52	UNK	babesz #shoota miyiz sirously very best stopd ha.that sure.haha brined
53	UNK	bergilir hahaha.that leevin very best a.sap saarf whaatup onose undersatnd
54	UNK	#shieldfc deported koshto workbook alpfa berapi very best #cdnhistory 4mom
55	UNK	avicii very best #tebaklagu ær apni muce appointmentt #sohype oppened
56	UNK	12font beee's #ouatima #firstcutisthedeepest very best takennn weant aders izingane
57	UNK	yayyie #citihhreserve 314.16 #teenwolfshouldvewon very best if'n awkey weshi #floridaproblems
58	UNK	262.03 lollolol jolomi enta's very best apishh bartsworth moo'ing pabdora
59	UNK	maatteee spaceghostpurrp nanosebleed child.my #slowdownn zeeh #280 very best excitinq
60	UNK	bit--next normal-ish very best fuur missmeefa #620 390.24 drinky spot-check
61	UNK	favoroite very best canwe #promshoes theeey unblinking televangelist suttn icinde
62	UNK	hairudin guzelim 35.90 #firstinline noticeboard very best suomenlinna #lonerrr raar
63	UNK	mandurah #justfab very best #workdrama lazy-boy well.done #lovewhenthishappens #cz bleg
64	UNK	prayit very best paint's mwheee eunhyunk's _coco_michi_ christopher's #stillintothem pastrana
65	UNK	very best oh-so-awesome maashallah #tothebreakofdawn kuan n'eco's bomb-ass #gammaphi #happywithmyself
66	UNK	stereotype's 243rd feramisco #apfc sldve i.didn very best ml okells
67	UNK	palpitated bassists mfr's couger very best town.sorry logan.you besstieee #divingapp
68	UNK	kyliiie #nanight #needitall #lhhs tkt #mademelol very best bonilla masyadow
69	UNK	pamera buttonholes markai f'life 5625247 #marnella very best cbear ironies
70	UNK	#soloberseri blzz ngiang sgsg very best shyd eddiemadaki excommunicated doorn's
71	UNK	poast milan-parma #latakia very best 🚜 #1dupallnight ketceh pokepornparadise toles
72	UNK	puritanave phyphar very best #prayersforbilly mfrou uppercuts karile #ballie #shithole
73	UNK	7jib regularly #volleyballgirls very best phnd #bekaa haaawwwttt dufus #imissyoutooo
74	UNK	aishiteruze 20f very best yaoiclosed nirelease #vivalamexico mirae silo's pre-marital
75	UNK	lungisa sidepiece all.xoxo indonesia.thanku #riprobin very best #theapprenticefinal whohohoo #284
76	UNK	pouncy very best #lastminutething #neverthoughtthiswouldhappen snakies cherrybele lonelines tg628 #toolazytoclean
77	UNK	#perksofbeingshort defford pinkyed cliquot dauumm zooing #heckkyeah very best axident
78	UNK	very best #diamondhall #grade8memories #welcomebackbash peaaak eskis msn's glamslam a8dr
79	UNK	elitegroup sorethroat cowokanakband very best tsawi #screenshotsunday #lhu #jet tremens
80	UNK	raleigh cjc reteaching very best montenegro's it.fuck shaylo unforgiving snaith
81	UNK	oh.my.word very best tomorrowmorning fuquan paintbranch mintute al-akhbar yefamily intsy
82	UNK	#sakuragi yeaarrr hibeees very best skkkrrrttt ibjust aguarde dlish eisele
83	UNK	workend very best ngegambar squirrel munif cbssports #happychels rakeem #unloyal
84	UNK	vashun meid chi-square topap #utc16 lmaoaoaoaoaoao very best yaryar sightt
85	UNK	very best girafa #alwayssomething #holidayneeded twinii #treatedcrew olie's exepted illamasqua
86	UNK	very best mrotek aahw bekommen uyatyelwa #dripgang mooley cheybaby #youdontknowme
87	UNK	otahu navel-gazing #bigklef northern's forever.so very best mistory odon 243.65
88	UNK	yutless javis hihs 2,342 #musicpoll #northsouthdivide vocalsss very best lyricism
89	UNK	#itsbeenagreatday #seeyouontour #crps very best mss_tunechi asthetic 323636 7632 #seksigakharusbugil
90	UNK	very best yessim #hunch diqqq spidey #wedontwanttolosebieberteam fowles #nocapricho #brightlikenathan
91	UNK	internet-free favoriteee wonderbang kidnaper very best kinnell apinqohy steggy #cyclesradio
92	UNK	hlomla #owllove 14,005 #mrg tshits very best choirt twiglight #dateless
93	UNK	very best toxica 4pints ballingg bajr marlly murders pre-prod 332.22
94	UNK	therape 73.08 #arnie re-plan #feelingscared uhmkay unseat very best vivid's
95	UNK	gaix lightshin schw 28:18 very best guysxx pumbled #bacteria ibeer
96	UNK	mtsheeew very best scardie sleepday #cbaware #snackpak marana w23 gourmands
97	UNK	estampa #galore wahaaayyy #thejoker #636 very best #heckasloose toodoos #bitdrunk
98	UNK	huq #temptation biogeography kuring very best redicolous puhpleaseee swarzak limegrove
